id,name,videoType,hdUrl,sdUrl,hlsUrl,thumbnail
6518786,"Neutral frontal raises w/ steering wheel twist",awss3,https://video.trainerize.com/videos/18576586/90bb4b4a-99d6-48f9-bf1b-7123866c809b/HD.mp4,https://video.trainerize.com/videos/18576586/90bb4b4a-99d6-48f9-bf1b-7123866c809b/SD.mp4,https://video.trainerize.com/videos/18576586/90bb4b4a-99d6-48f9-bf1b-7123866c809b/HLS.m3u8,https://video.trainerize.com/videos/18576586/90bb4b4a-99d6-48f9-bf1b-7123866c809b/HD-00001.jpg
5503987,"Neutral group floor chest press",awss3,https://video.trainerize.com/videos/10628832/1fcd2d9b-12fc-46bb-b7a7-1b57c067c10b/HD.mp4,https://video.trainerize.com/videos/10628832/1fcd2d9b-12fc-46bb-b7a7-1b57c067c10b/SD.mp4,https://video.trainerize.com/videos/10628832/1fcd2d9b-12fc-46bb-b7a7-1b57c067c10b/HLS.m3u8,https://video.trainerize.com/videos/10628832/1fcd2d9b-12fc-46bb-b7a7-1b57c067c10b/HD-00001.jpg
5395029,"Over head cable tri ext",awss3,https://video.trainerize.com/videos/9662646/a23f1f8b-ca27-47cb-9d19-93814e282739/HD.mp4,https://video.trainerize.com/videos/9662646/a23f1f8b-ca27-47cb-9d19-93814e282739/SD.mp4,https://video.trainerize.com/videos/9662646/a23f1f8b-ca27-47cb-9d19-93814e282739/HLS.m3u8,https://video.trainerize.com/videos/9662646/a23f1f8b-ca27-47cb-9d19-93814e282739/HD-00001.jpg
5504140,"Overhead cable rope tri ext",awss3,https://video.trainerize.com/videos/10630779/3c71c28e-7263-4f64-a7c1-9a876286669c/HD.mp4,https://video.trainerize.com/videos/10630779/3c71c28e-7263-4f64-a7c1-9a876286669c/SD.mp4,https://video.trainerize.com/videos/10630779/3c71c28e-7263-4f64-a7c1-9a876286669c/HLS.m3u8,https://video.trainerize.com/videos/10630779/3c71c28e-7263-4f64-a7c1-9a876286669c/HD-00001.jpg
6394081,"Parallel arm wall sit",awss3,https://video.trainerize.com/videos/17401330/951e66e7-cadb-4f28-b483-fc8a34aff429/HD.mp4,https://video.trainerize.com/videos/17401330/951e66e7-cadb-4f28-b483-fc8a34aff429/SD.mp4,https://video.trainerize.com/videos/17401330/951e66e7-cadb-4f28-b483-fc8a34aff429/HLS.m3u8,https://video.trainerize.com/videos/17401330/951e66e7-cadb-4f28-b483-fc8a34aff429/HD-00001.jpg
7490544,"PFM DB alt lower leg lifts",awss3,https://video.trainerize.com/videos/29611240/c2c989da-7839-424c-b6c6-1a19e32bb24c/HD.mp4,https://video.trainerize.com/videos/29611240/c2c989da-7839-424c-b6c6-1a19e32bb24c/SD.mp4,https://video.trainerize.com/videos/29611240/c2c989da-7839-424c-b6c6-1a19e32bb24c/HLS.m3u8,https://video.trainerize.com/videos/29611240/c2c989da-7839-424c-b6c6-1a19e32bb24c/HD-00001.jpg
7490946,"PFM hip hop w/ glute bridge adduction",awss3,https://video.trainerize.com/videos/29613785/f88e05bb-0fce-4446-8733-fbb9b798b4af/HD.mp4,https://video.trainerize.com/videos/29613785/f88e05bb-0fce-4446-8733-fbb9b798b4af/SD.mp4,https://video.trainerize.com/videos/29613785/f88e05bb-0fce-4446-8733-fbb9b798b4af/HLS.m3u8,https://video.trainerize.com/videos/29613785/f88e05bb-0fce-4446-8733-fbb9b798b4af/HD-00001.jpg
7490532,"PFM kick tucks",awss3,https://video.trainerize.com/videos/29611009/95e4b016-92a3-44ab-8d99-28a828579f4d/HD.mp4,https://video.trainerize.com/videos/29611009/95e4b016-92a3-44ab-8d99-28a828579f4d/SD.mp4,https://video.trainerize.com/videos/29611009/95e4b016-92a3-44ab-8d99-28a828579f4d/HLS.m3u8,https://video.trainerize.com/videos/29611009/95e4b016-92a3-44ab-8d99-28a828579f4d/HD-00001.jpg
7490498,"PFM progression table top knee taps",awss3,https://video.trainerize.com/videos/29610818/5f3d7415-fb3f-4b3b-9867-bc9424deab84/HD.mp4,https://video.trainerize.com/videos/29610818/5f3d7415-fb3f-4b3b-9867-bc9424deab84/SD.mp4,https://video.trainerize.com/videos/29610818/5f3d7415-fb3f-4b3b-9867-bc9424deab84/HLS.m3u8,https://video.trainerize.com/videos/29610818/5f3d7415-fb3f-4b3b-9867-bc9424deab84/HD-00001.jpg
7490502,"PFM slow mo mountain climbers",awss3,https://video.trainerize.com/videos/29610837/709e88e1-77e3-4fdb-88d0-572fe66854b2/HD.mp4,https://video.trainerize.com/videos/29610837/709e88e1-77e3-4fdb-88d0-572fe66854b2/SD.mp4,https://video.trainerize.com/videos/29610837/709e88e1-77e3-4fdb-88d0-572fe66854b2/HLS.m3u8,https://video.trainerize.com/videos/29610837/709e88e1-77e3-4fdb-88d0-572fe66854b2/HD-00001.jpg
7488550,"PFM table top knee taps",awss3,https://video.trainerize.com/videos/29596186/ac1c7ec0-62be-48d8-bd75-2a276ed5586f/HD.mp4,https://video.trainerize.com/videos/29596186/ac1c7ec0-62be-48d8-bd75-2a276ed5586f/SD.mp4,https://video.trainerize.com/videos/29596186/ac1c7ec0-62be-48d8-bd75-2a276ed5586f/HLS.m3u8,https://video.trainerize.com/videos/29596186/ac1c7ec0-62be-48d8-bd75-2a276ed5586f/HD-00001.jpg
7364236,"PFM wall activation",awss3,https://video.trainerize.com/videos/27981750/782033e6-16fb-4338-941b-5b133d1b71a7/HD.mp4,https://video.trainerize.com/videos/27981750/782033e6-16fb-4338-941b-5b133d1b71a7/SD.mp4,https://video.trainerize.com/videos/27981750/782033e6-16fb-4338-941b-5b133d1b71a7/HLS.m3u8,https://video.trainerize.com/videos/27981750/782033e6-16fb-4338-941b-5b133d1b71a7/HD-00001.jpg
7230475,"Pilates crunch w/ alt leg raises",awss3,https://video.trainerize.com/videos/26191568/8985af08-4df7-4701-8a22-c77a3b425783/HD.mp4,https://video.trainerize.com/videos/26191568/8985af08-4df7-4701-8a22-c77a3b425783/SD.mp4,https://video.trainerize.com/videos/26191568/8985af08-4df7-4701-8a22-c77a3b425783/HLS.m3u8,https://video.trainerize.com/videos/26191568/8985af08-4df7-4701-8a22-c77a3b425783/HD-00001.jpg
7231694,"Pilates crunch with bent knee adduction",awss3,https://video.trainerize.com/videos/26198553/b6a898e8-98be-49c5-89ae-2215fd5a5509/HD.mp4,https://video.trainerize.com/videos/26198553/b6a898e8-98be-49c5-89ae-2215fd5a5509/SD.mp4,https://video.trainerize.com/videos/26198553/b6a898e8-98be-49c5-89ae-2215fd5a5509/HLS.m3u8,https://video.trainerize.com/videos/26198553/b6a898e8-98be-49c5-89ae-2215fd5a5509/HD-00001.jpg
7231575,"Pilates low leg circles",awss3,https://video.trainerize.com/videos/26197852/12a3aae2-b95f-4174-b906-45bfc5292266/HD.mp4,https://video.trainerize.com/videos/26197852/12a3aae2-b95f-4174-b906-45bfc5292266/SD.mp4,https://video.trainerize.com/videos/26197852/12a3aae2-b95f-4174-b906-45bfc5292266/HLS.m3u8,https://video.trainerize.com/videos/26197852/12a3aae2-b95f-4174-b906-45bfc5292266/HD-00001.jpg
7231503,"Pilates V towel holds lower leg raises",awss3,https://video.trainerize.com/videos/26197494/a1db2890-ae96-41b5-b218-8f148797992d/HD.mp4,https://video.trainerize.com/videos/26197494/a1db2890-ae96-41b5-b218-8f148797992d/SD.mp4,https://video.trainerize.com/videos/26197494/a1db2890-ae96-41b5-b218-8f148797992d/HLS.m3u8,https://video.trainerize.com/videos/26197494/a1db2890-ae96-41b5-b218-8f148797992d/HD-00001.jpg
6393914,"Plank jacks w/ plank hold",awss3,https://video.trainerize.com/videos/17399869/36d86122-9c67-4dd3-a235-f9e36197a853/HD.mp4,https://video.trainerize.com/videos/17399869/36d86122-9c67-4dd3-a235-f9e36197a853/SD.mp4,https://video.trainerize.com/videos/17399869/36d86122-9c67-4dd3-a235-f9e36197a853/HLS.m3u8,https://video.trainerize.com/videos/17399869/36d86122-9c67-4dd3-a235-f9e36197a853/HD-00001.jpg
6518772,"Plank pushes",awss3,https://video.trainerize.com/videos/18576518/11ebd2cc-2d15-4aa8-a590-aaf9f90cc286/HD.mp4,https://video.trainerize.com/videos/18576518/11ebd2cc-2d15-4aa8-a590-aaf9f90cc286/SD.mp4,https://video.trainerize.com/videos/18576518/11ebd2cc-2d15-4aa8-a590-aaf9f90cc286/HLS.m3u8,https://video.trainerize.com/videos/18576518/11ebd2cc-2d15-4aa8-a590-aaf9f90cc286/HD-00001.jpg
7363913,"Plank with DB roll",awss3,https://video.trainerize.com/videos/27979018/ff393621-bacc-4136-94be-7b7964011bbf/HD.mp4,https://video.trainerize.com/videos/27979018/ff393621-bacc-4136-94be-7b7964011bbf/SD.mp4,https://video.trainerize.com/videos/27979018/ff393621-bacc-4136-94be-7b7964011bbf/HLS.m3u8,https://video.trainerize.com/videos/27979018/ff393621-bacc-4136-94be-7b7964011bbf/HD-00001.jpg
6393871,"Plate alt mt climbers",awss3,https://video.trainerize.com/videos/17399615/ac8057fd-b334-4274-ae1e-4dee22221820/HD.mp4,https://video.trainerize.com/videos/17399615/ac8057fd-b334-4274-ae1e-4dee22221820/SD.mp4,https://video.trainerize.com/videos/17399615/ac8057fd-b334-4274-ae1e-4dee22221820/HLS.m3u8,https://video.trainerize.com/videos/17399615/ac8057fd-b334-4274-ae1e-4dee22221820/HD-00001.jpg
5504085,"Plate bicep curls",awss3,https://video.trainerize.com/videos/10629487/5b244ed1-6e2e-4b4f-9bc7-ad41c31636a0/HD.mp4,https://video.trainerize.com/videos/10629487/5b244ed1-6e2e-4b4f-9bc7-ad41c31636a0/SD.mp4,https://video.trainerize.com/videos/10629487/5b244ed1-6e2e-4b4f-9bc7-ad41c31636a0/HLS.m3u8,https://video.trainerize.com/videos/10629487/5b244ed1-6e2e-4b4f-9bc7-ad41c31636a0/HD-00001.jpg
6393745,"Plate glute reverse lunges slides",awss3,https://video.trainerize.com/videos/17398417/9c830032-5fd7-4f6c-9c9d-88c187f4d6b4/HD.mp4,https://video.trainerize.com/videos/17398417/9c830032-5fd7-4f6c-9c9d-88c187f4d6b4/SD.mp4,https://video.trainerize.com/videos/17398417/9c830032-5fd7-4f6c-9c9d-88c187f4d6b4/HLS.m3u8,https://video.trainerize.com/videos/17398417/9c830032-5fd7-4f6c-9c9d-88c187f4d6b4/HD-00001.jpg
5511035,"Plate hanging lateral raise",awss3,https://video.trainerize.com/videos/10683317/c894af71-227e-4283-864a-59a2389b261d/HD.mp4,https://video.trainerize.com/videos/10683317/c894af71-227e-4283-864a-59a2389b261d/SD.mp4,https://video.trainerize.com/videos/10683317/c894af71-227e-4283-864a-59a2389b261d/HLS.m3u8,https://video.trainerize.com/videos/10683317/c894af71-227e-4283-864a-59a2389b261d/HD-00001.jpg
6394072,"Plate SL glute slides",awss3,https://video.trainerize.com/videos/17401264/9e9bbdc8-2a60-4ad8-b63e-f536dcc196c0/HD.mp4,https://video.trainerize.com/videos/17401264/9e9bbdc8-2a60-4ad8-b63e-f536dcc196c0/SD.mp4,https://video.trainerize.com/videos/17401264/9e9bbdc8-2a60-4ad8-b63e-f536dcc196c0/HLS.m3u8,https://video.trainerize.com/videos/17401264/9e9bbdc8-2a60-4ad8-b63e-f536dcc196c0/HD-00001.jpg
6393736,"Plate slide reverse lunges",awss3,https://video.trainerize.com/videos/17398318/0f26914b-b9f6-4897-ac20-d6668105fac1/HD.mp4,https://video.trainerize.com/videos/17398318/0f26914b-b9f6-4897-ac20-d6668105fac1/SD.mp4,https://video.trainerize.com/videos/17398318/0f26914b-b9f6-4897-ac20-d6668105fac1/HLS.m3u8,https://video.trainerize.com/videos/17398318/0f26914b-b9f6-4897-ac20-d6668105fac1/HD-00001.jpg
5395019,"Power squat",awss3,https://video.trainerize.com/videos/9662614/dac1c6f6-d3d1-4c77-a150-525636ee60c9/HD.mp4,https://video.trainerize.com/videos/9662614/dac1c6f6-d3d1-4c77-a150-525636ee60c9/SD.mp4,https://video.trainerize.com/videos/9662614/dac1c6f6-d3d1-4c77-a150-525636ee60c9/HLS.m3u8,https://video.trainerize.com/videos/9662614/dac1c6f6-d3d1-4c77-a150-525636ee60c9/HD-00001.jpg
5504008,"Preacher hammer curls",awss3,https://video.trainerize.com/videos/10629002/1d473117-9954-4ef8-a30a-e3b3f09140f6/HD.mp4,https://video.trainerize.com/videos/10629002/1d473117-9954-4ef8-a30a-e3b3f09140f6/SD.mp4,https://video.trainerize.com/videos/10629002/1d473117-9954-4ef8-a30a-e3b3f09140f6/HLS.m3u8,https://video.trainerize.com/videos/10629002/1d473117-9954-4ef8-a30a-e3b3f09140f6/HD-00001.jpg
6518744,"Rainbow kicks",awss3,https://video.trainerize.com/videos/18576364/a86c7404-5bde-4a63-9fdd-ea6858171dec/HD.mp4,https://video.trainerize.com/videos/18576364/a86c7404-5bde-4a63-9fdd-ea6858171dec/SD.mp4,https://video.trainerize.com/videos/18576364/a86c7404-5bde-4a63-9fdd-ea6858171dec/HLS.m3u8,https://video.trainerize.com/videos/18576364/a86c7404-5bde-4a63-9fdd-ea6858171dec/HD-00001.jpg
7230972,"RB kneeling bicep curls",awss3,https://video.trainerize.com/videos/26194352/21dc4d47-db35-4971-be7c-344db78c3407/HD.mp4,https://video.trainerize.com/videos/26194352/21dc4d47-db35-4971-be7c-344db78c3407/SD.mp4,https://video.trainerize.com/videos/26194352/21dc4d47-db35-4971-be7c-344db78c3407/HLS.m3u8,https://video.trainerize.com/videos/26194352/21dc4d47-db35-4971-be7c-344db78c3407/HD-00001.jpg
5486191,"RB lateral frontal raises 2",awss3,https://video.trainerize.com/videos/10457830/e4883541-8524-4b88-b05f-97c3d4f4d69a/HD.mp4,https://video.trainerize.com/videos/10457830/e4883541-8524-4b88-b05f-97c3d4f4d69a/SD.mp4,https://video.trainerize.com/videos/10457830/e4883541-8524-4b88-b05f-97c3d4f4d69a/HLS.m3u8,https://video.trainerize.com/videos/10457830/e4883541-8524-4b88-b05f-97c3d4f4d69a/HD-00001.jpg
6393842,"RB secured bicep curls",awss3,https://video.trainerize.com/videos/17399308/9dc2912e-2e2d-446a-bd7b-998ac2a1b970/HD.mp4,https://video.trainerize.com/videos/17399308/9dc2912e-2e2d-446a-bd7b-998ac2a1b970/SD.mp4,https://video.trainerize.com/videos/17399308/9dc2912e-2e2d-446a-bd7b-998ac2a1b970/HLS.m3u8,https://video.trainerize.com/videos/17399308/9dc2912e-2e2d-446a-bd7b-998ac2a1b970/HD-00001.jpg
7231025,"RB tricep pull downs",awss3,https://video.trainerize.com/videos/26194672/aff03027-d295-4d6b-a572-d2cd8e2b60ad/HD.mp4,https://video.trainerize.com/videos/26194672/aff03027-d295-4d6b-a572-d2cd8e2b60ad/SD.mp4,https://video.trainerize.com/videos/26194672/aff03027-d295-4d6b-a572-d2cd8e2b60ad/HLS.m3u8,https://video.trainerize.com/videos/26194672/aff03027-d295-4d6b-a572-d2cd8e2b60ad/HD-00001.jpg
7230967,"RB tricep supinated pulls in squat",awss3,https://video.trainerize.com/videos/26194338/c5b6353f-2bcb-49bf-aeb0-03c7a6f046a8/HD.mp4,https://video.trainerize.com/videos/26194338/c5b6353f-2bcb-49bf-aeb0-03c7a6f046a8/SD.mp4,https://video.trainerize.com/videos/26194338/c5b6353f-2bcb-49bf-aeb0-03c7a6f046a8/HLS.m3u8,https://video.trainerize.com/videos/26194338/c5b6353f-2bcb-49bf-aeb0-03c7a6f046a8/HD-00001.jpg
5395158,"Resistance band bicep curl 2",awss3,https://video.trainerize.com/videos/9663268/10478589-4906-408b-a1ee-4d090d52d2d3/HD.mp4,https://video.trainerize.com/videos/9663268/10478589-4906-408b-a1ee-4d090d52d2d3/SD.mp4,https://video.trainerize.com/videos/9663268/10478589-4906-408b-a1ee-4d090d52d2d3/HLS.m3u8,https://video.trainerize.com/videos/9663268/10478589-4906-408b-a1ee-4d090d52d2d3/HD-00001.jpg
5395152,"Resistance band chest flies",awss3,https://video.trainerize.com/videos/9663256/567bde51-8503-44f0-a876-68c4fd89899f/HD.mp4,https://video.trainerize.com/videos/9663256/567bde51-8503-44f0-a876-68c4fd89899f/SD.mp4,https://video.trainerize.com/videos/9663256/567bde51-8503-44f0-a876-68c4fd89899f/HLS.m3u8,https://video.trainerize.com/videos/9663256/567bde51-8503-44f0-a876-68c4fd89899f/HD-00001.jpg
5395130,"Resistance band incline row",awss3,https://video.trainerize.com/videos/9663144/ae2cbf34-0406-4a76-9d74-8bf74eb5225b/HD.mp4,https://video.trainerize.com/videos/9663144/ae2cbf34-0406-4a76-9d74-8bf74eb5225b/SD.mp4,https://video.trainerize.com/videos/9663144/ae2cbf34-0406-4a76-9d74-8bf74eb5225b/HLS.m3u8,https://video.trainerize.com/videos/9663144/ae2cbf34-0406-4a76-9d74-8bf74eb5225b/HD-00001.jpg
5396639,"Resistance band lat pull",awss3,https://video.trainerize.com/videos/9675431/adfc4011-1d6e-4c18-997f-0b7c3eb0f1bf/HD.mp4,https://video.trainerize.com/videos/9675431/adfc4011-1d6e-4c18-997f-0b7c3eb0f1bf/SD.mp4,https://video.trainerize.com/videos/9675431/adfc4011-1d6e-4c18-997f-0b7c3eb0f1bf/HLS.m3u8,https://video.trainerize.com/videos/9675431/adfc4011-1d6e-4c18-997f-0b7c3eb0f1bf/HD-00001.jpg
5395180,"Resistance band rows",awss3,https://video.trainerize.com/videos/9663368/f57d3e1e-04a8-4b32-a761-0527d9ab0ef2/HD.mp4,https://video.trainerize.com/videos/9663368/f57d3e1e-04a8-4b32-a761-0527d9ab0ef2/SD.mp4,https://video.trainerize.com/videos/9663368/f57d3e1e-04a8-4b32-a761-0527d9ab0ef2/HLS.m3u8,https://video.trainerize.com/videos/9663368/f57d3e1e-04a8-4b32-a761-0527d9ab0ef2/HD-00001.jpg
5395193,"Resistance band SA /SL curl",awss3,https://video.trainerize.com/videos/9663440/2d3a44db-86b5-478e-8e33-ec53dc269562/HD.mp4,https://video.trainerize.com/videos/9663440/2d3a44db-86b5-478e-8e33-ec53dc269562/SD.mp4,https://video.trainerize.com/videos/9663440/2d3a44db-86b5-478e-8e33-ec53dc269562/HLS.m3u8,https://video.trainerize.com/videos/9663440/2d3a44db-86b5-478e-8e33-ec53dc269562/HD-00001.jpg
5395192,"Resistance band SA curl",awss3,https://video.trainerize.com/videos/9663432/2e28077d-1f60-4589-bb36-31cf37d5fd69/HD.mp4,https://video.trainerize.com/videos/9663432/2e28077d-1f60-4589-bb36-31cf37d5fd69/SD.mp4,https://video.trainerize.com/videos/9663432/2e28077d-1f60-4589-bb36-31cf37d5fd69/HLS.m3u8,https://video.trainerize.com/videos/9663432/2e28077d-1f60-4589-bb36-31cf37d5fd69/HD-00001.jpg
5395175,"Resistance band SA lat pull",awss3,https://video.trainerize.com/videos/9663342/9fa43e49-2748-4f0e-8562-291af672f980/HD.mp4,https://video.trainerize.com/videos/9663342/9fa43e49-2748-4f0e-8562-291af672f980/SD.mp4,https://video.trainerize.com/videos/9663342/9fa43e49-2748-4f0e-8562-291af672f980/HLS.m3u8,https://video.trainerize.com/videos/9663342/9fa43e49-2748-4f0e-8562-291af672f980/HD-00001.jpg
5395194,"Resistance band SA over head tricep ext",awss3,https://video.trainerize.com/videos/9663479/19e9a145-5aad-4e83-a13d-615bce2d83fb/HD.mp4,https://video.trainerize.com/videos/9663479/19e9a145-5aad-4e83-a13d-615bce2d83fb/SD.mp4,https://video.trainerize.com/videos/9663479/19e9a145-5aad-4e83-a13d-615bce2d83fb/HLS.m3u8,https://video.trainerize.com/videos/9663479/19e9a145-5aad-4e83-a13d-615bce2d83fb/HD-00001.jpg
5395138,"Resistance band SA row",awss3,https://video.trainerize.com/videos/9663177/7bde4078-aff8-4bce-9853-15a5dc2994c8/HD.mp4,https://video.trainerize.com/videos/9663177/7bde4078-aff8-4bce-9853-15a5dc2994c8/SD.mp4,https://video.trainerize.com/videos/9663177/7bde4078-aff8-4bce-9853-15a5dc2994c8/HLS.m3u8,https://video.trainerize.com/videos/9663177/7bde4078-aff8-4bce-9853-15a5dc2994c8/HD-00001.jpg
5395183,"Resistance band SA row 2",awss3,https://video.trainerize.com/videos/9663379/5ca77d0f-36f8-49ff-abe6-9cb6b831015d/HD.mp4,https://video.trainerize.com/videos/9663379/5ca77d0f-36f8-49ff-abe6-9cb6b831015d/SD.mp4,https://video.trainerize.com/videos/9663379/5ca77d0f-36f8-49ff-abe6-9cb6b831015d/HLS.m3u8,https://video.trainerize.com/videos/9663379/5ca77d0f-36f8-49ff-abe6-9cb6b831015d/HD-00001.jpg
5395178,"Resistance band scap pulls",awss3,https://video.trainerize.com/videos/9663356/d6a58ab7-6fdd-4637-8f72-dede311f8fe6/HD.mp4,https://video.trainerize.com/videos/9663356/d6a58ab7-6fdd-4637-8f72-dede311f8fe6/SD.mp4,https://video.trainerize.com/videos/9663356/d6a58ab7-6fdd-4637-8f72-dede311f8fe6/HLS.m3u8,https://video.trainerize.com/videos/9663356/d6a58ab7-6fdd-4637-8f72-dede311f8fe6/HD-00001.jpg
5395207,"Resistance band straight arm pull down",awss3,https://video.trainerize.com/videos/9663545/d39627a7-404f-485f-b3fa-cab720dd8c5e/HD.mp4,https://video.trainerize.com/videos/9663545/d39627a7-404f-485f-b3fa-cab720dd8c5e/SD.mp4,https://video.trainerize.com/videos/9663545/d39627a7-404f-485f-b3fa-cab720dd8c5e/HLS.m3u8,https://video.trainerize.com/videos/9663545/d39627a7-404f-485f-b3fa-cab720dd8c5e/HD-00001.jpg
5395143,"Resistance band sup tricep ext",awss3,https://video.trainerize.com/videos/9663221/fc1019ff-37f6-4373-81d3-489422b0d054/HD.mp4,https://video.trainerize.com/videos/9663221/fc1019ff-37f6-4373-81d3-489422b0d054/SD.mp4,https://video.trainerize.com/videos/9663221/fc1019ff-37f6-4373-81d3-489422b0d054/HLS.m3u8,https://video.trainerize.com/videos/9663221/fc1019ff-37f6-4373-81d3-489422b0d054/HD-00001.jpg
5395147,"Resistance band tricep pull downs",awss3,https://video.trainerize.com/videos/9663239/52ce60bc-0cfd-4fb0-9b42-53934b715256/HD.mp4,https://video.trainerize.com/videos/9663239/52ce60bc-0cfd-4fb0-9b42-53934b715256/SD.mp4,https://video.trainerize.com/videos/9663239/52ce60bc-0cfd-4fb0-9b42-53934b715256/HLS.m3u8,https://video.trainerize.com/videos/9663239/52ce60bc-0cfd-4fb0-9b42-53934b715256/HD-00001.jpg
6393978,"Reverse crunch 2",awss3,https://video.trainerize.com/videos/17400328/d7905bcd-5d29-47a7-a297-da6ef733381b/HD.mp4,https://video.trainerize.com/videos/17400328/d7905bcd-5d29-47a7-a297-da6ef733381b/SD.mp4,https://video.trainerize.com/videos/17400328/d7905bcd-5d29-47a7-a297-da6ef733381b/HLS.m3u8,https://video.trainerize.com/videos/17400328/d7905bcd-5d29-47a7-a297-da6ef733381b/HD-00001.jpg
7364495,"Reverse tricep push + reg tricep push",awss3,https://video.trainerize.com/videos/27983633/960410fe-215a-4283-8a49-cf663aeebc7d/HD.mp4,https://video.trainerize.com/videos/27983633/960410fe-215a-4283-8a49-cf663aeebc7d/SD.mp4,https://video.trainerize.com/videos/27983633/960410fe-215a-4283-8a49-cf663aeebc7d/HLS.m3u8,https://video.trainerize.com/videos/27983633/960410fe-215a-4283-8a49-cf663aeebc7d/HD-00001.jpg
5511178,"SA cable cross over row",awss3,https://video.trainerize.com/videos/10684442/6fd1e4d9-d150-4fbe-b112-abe05236cec5/HD.mp4,https://video.trainerize.com/videos/10684442/6fd1e4d9-d150-4fbe-b112-abe05236cec5/SD.mp4,https://video.trainerize.com/videos/10684442/6fd1e4d9-d150-4fbe-b112-abe05236cec5/HLS.m3u8,https://video.trainerize.com/videos/10684442/6fd1e4d9-d150-4fbe-b112-abe05236cec5/HD-00001.jpg
5504007,"SA HAMMER PREACHER CURLS",awss3,https://video.trainerize.com/videos/10628993/1c6e61fd-38d9-4009-997b-57d8087d9204/HD.mp4,https://video.trainerize.com/videos/10628993/1c6e61fd-38d9-4009-997b-57d8087d9204/SD.mp4,https://video.trainerize.com/videos/10628993/1c6e61fd-38d9-4009-997b-57d8087d9204/HLS.m3u8,https://video.trainerize.com/videos/10628993/1c6e61fd-38d9-4009-997b-57d8087d9204/HD-00001.jpg
5486189,"SA SB DB row",awss3,https://video.trainerize.com/videos/10457816/abff33a5-94eb-40f4-ac2d-6d5fda9424f7/HD.mp4,https://video.trainerize.com/videos/10457816/abff33a5-94eb-40f4-ac2d-6d5fda9424f7/SD.mp4,https://video.trainerize.com/videos/10457816/abff33a5-94eb-40f4-ac2d-6d5fda9424f7/HLS.m3u8,https://video.trainerize.com/videos/10457816/abff33a5-94eb-40f4-ac2d-6d5fda9424f7/HD-00001.jpg
5504137,"SA STRAIGHT ARM PULL DOWN",awss3,https://video.trainerize.com/videos/10630769/10db9f73-5885-4dd0-a0b6-cffb4561a9a9/HD.mp4,https://video.trainerize.com/videos/10630769/10db9f73-5885-4dd0-a0b6-cffb4561a9a9/SD.mp4,https://video.trainerize.com/videos/10630769/10db9f73-5885-4dd0-a0b6-cffb4561a9a9/HLS.m3u8,https://video.trainerize.com/videos/10630769/10db9f73-5885-4dd0-a0b6-cffb4561a9a9/HD-00001.jpg
5504063,"SA straight bar frontal raises",awss3,https://video.trainerize.com/videos/10629353/03bfb38d-6137-4208-86af-c7f683827cd9/HD.mp4,https://video.trainerize.com/videos/10629353/03bfb38d-6137-4208-86af-c7f683827cd9/SD.mp4,https://video.trainerize.com/videos/10629353/03bfb38d-6137-4208-86af-c7f683827cd9/HLS.m3u8,https://video.trainerize.com/videos/10629353/03bfb38d-6137-4208-86af-c7f683827cd9/HD-00001.jpg
5504106,"SA sup tricep pull down",awss3,https://video.trainerize.com/videos/10630062/013ea792-b717-46b7-88b9-4e16546daeca/HD.mp4,https://video.trainerize.com/videos/10630062/013ea792-b717-46b7-88b9-4e16546daeca/SD.mp4,https://video.trainerize.com/videos/10630062/013ea792-b717-46b7-88b9-4e16546daeca/HLS.m3u8,https://video.trainerize.com/videos/10630062/013ea792-b717-46b7-88b9-4e16546daeca/HD-00001.jpg
5395122,"SA supinated cable tricep pull",awss3,https://video.trainerize.com/videos/9663114/1c08dab2-c804-491e-b03a-a726364628cc/HD.mp4,https://video.trainerize.com/videos/9663114/1c08dab2-c804-491e-b03a-a726364628cc/SD.mp4,https://video.trainerize.com/videos/9663114/1c08dab2-c804-491e-b03a-a726364628cc/HLS.m3u8,https://video.trainerize.com/videos/9663114/1c08dab2-c804-491e-b03a-a726364628cc/HD-00001.jpg
5504097,"SA tricep overhead ext",awss3,https://video.trainerize.com/videos/10629801/a41ddedd-889d-46d6-b821-8925f25e9aef/HD.mp4,https://video.trainerize.com/videos/10629801/a41ddedd-889d-46d6-b821-8925f25e9aef/SD.mp4,https://video.trainerize.com/videos/10629801/a41ddedd-889d-46d6-b821-8925f25e9aef/HLS.m3u8,https://video.trainerize.com/videos/10629801/a41ddedd-889d-46d6-b821-8925f25e9aef/HD-00001.jpg
5504075,"SA upright row",awss3,https://video.trainerize.com/videos/10629399/2f71c184-e2f5-40aa-afa2-fc2bfcbaa8a1/HD.mp4,https://video.trainerize.com/videos/10629399/2f71c184-e2f5-40aa-afa2-fc2bfcbaa8a1/SD.mp4,https://video.trainerize.com/videos/10629399/2f71c184-e2f5-40aa-afa2-fc2bfcbaa8a1/HLS.m3u8,https://video.trainerize.com/videos/10629399/2f71c184-e2f5-40aa-afa2-fc2bfcbaa8a1/HD-00001.jpg
